Area_x,Year,Item,Production,ISO3,Area_y,Population,Exports,Imports,Net_Food_Availability_Capita,Weighted_Degree,Betweenness,Production_Shocked,Ratio,Imports_Shocked,Exports_Shocked,Availability_After_Shock,Deficit_kg_per_capita,Percent_Drop
Micronesia (Federated States of),2022,Rice,182.11,NA,Eastern Africa,475299909,0,0,3.8314755915511e-4,0,0,182.11,0.9998248861842252,0,0,3.831475591551186e-4,8.61940727125976e-18,2.2496312622391934e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Middle Africa,199713824,0,0,9.1185475473145e-4,0,0,182.11,0.9998248861842252,0,0,9.118547547314501e-4,1.0842021724855044e-19,1.1890075331183774e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,Northern Africa,264719925,0,0,6.8793461617972e-4,0,0,182.11,0.9998248861842252,0,0,6.879346161797228e-4,2.8189256484623115e-18,4.097665071887994e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Southern Africa,71212991,0,0,0.00255725812724254,0,0,182.11,0.9998248861842252,0,0,0.002557258127242542,2.168404344971009e-18,8.479411295523665e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,Western Africa,435937001,0,0,4.1774384735008e-4,0,0,182.11,0.9998248861842252,0,0,4.1774384735008993e-4,9.920449878242366e-18,2.374768639004939e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Americas,1034848565,0,0,1.7597743878593e-4,0,0,182.11,0.9998248861842252,0,0,1.7597743878593482e-4,4.824699667560495e-18,2.7416580789254255e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Northern America,380481775,0,0,4.7863002110942e-4,0,0,182.11,0.9998248861842252,0,0,4.786300211094211e-4,1.0842021724855044e-18,2.2652197410693635e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Central America,179821109,0,0,0.0010127287113995,0,0,182.11,0.9998248861842252,0,0,0.0010127287113995053,5.421010862427522e-18,5.352875653082031e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Caribbean,44052902,0,0,0.00413389338118973,0,0,182.11,0.9998248861842252,0,0,0.004133893381189734,3.469446951953614e-18,8.392686100082994e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,South America,430492778,0,0,4.2302684111462e-4,0,0,182.11,0.9998248861842252,0,0,4.230268411146261e-4,6.071532165918825e-18,1.435259320642902e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Asia,4747661033,0,0,3.835783530757386e-5,0,0,182.11,0.9998248861842252,0,0,3.835783530757386e-5,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,Central Asia,79341768,0,0,0.0022952601711623,0,0,182.11,0.9998248861842252,0,0,0.0022952601711623065,6.5052130349130266e-18,2.8341941870663155e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Eastern Asia,1663264901,0,0,1.0948947452117e-4,0,0,182.11,0.9998248861842252,0,0,1.094894745211725e-4,2.4936649967166602e-18,2.2775385557581658e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Southern Asia,2022467287,0,0,9.004348360567575e-5,0,0,182.11,0.9998248861842252,0,0,9.004348360567575e-5,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,South-eastern Asia,684898412,0,0,2.6589344756722e-4,0,0,182.11,0.9998248861842252,0,0,2.658934475672284e-4,8.40256683676266e-18,3.1601255742259023e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Western Asia,297688665,0,0,6.1174650368363e-4,0,0,182.11,0.9998248861842252,0,0,6.117465036836388e-4,8.782037597132586e-18,1.4355680897645625e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Europe,746964086,0,0,2.4380020862207e-4,0,0,182.11,0.9998248861842252,0,0,2.4380020862207826e-4,8.267041565201971e-18,3.3909083228133044e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Eastern Europe,289050977,0,0,6.3002727716087e-4,0,0,182.11,0.9998248861842252,0,0,6.300272771608726e-4,2.6020852139652106e-18,4.1301151684910284e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Northern Europe,107439461,0,0,0.00169500105738616,0,0,182.11,0.9998248861842252,0,0,0.0016950010573861683,8.239936510889834e-18,4.861316442832511e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Southern Europe,151975351,0,0,0.00119828642475055,0,0,182.11,0.9998248861842252,0,0,0.0011982864247505505,4.336808689942018e-19,3.619175349370098e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,Western Europe,198498297,0,0,9.1743860150094e-4,0,0,182.11,0.9998248861842252,0,0,9.174386015009489e-4,8.890457814381136e-18,9.690520760556887e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Oceania,45049350,0,0,0.00404245566251233,0,0,182.11,0.9998248861842252,0,0,0.0040424556625123335,3.469446951953614e-18,8.582523202734154e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,Australia and New Zealand,31332719,0,0,0.00581213523154501,0,0,182.11,0.9998248861842252,0,0,0.005812135231545019,8.673617379884035e-18,1.4923289005404598e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Melanesia,12503827,0,0,0.01456434098136514,0,0,182.11,0.9998248861842252,0,0,0.014564340981365146,5.204170427930421e-18,3.5732275388148906e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,European Union (27),449113453,0,0,4.0548774209175e-4,0,0,182.11,0.9998248861842252,0,0,4.054877420917516e-4,1.6263032587282567e-18,4.0107334696205734e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Least Developed Countries (LDCs),1134811910,0,0,1.604759329676e-4,0,0,182.11,0.9998248861842252,0,0,1.6047593296760517e-4,5.177065373618284e-18,3.226069652864103e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,3.2167582794219e-4,0,0,182.11,0.9998248861842252,0,0,3.2167582794219706e-4,7.047314121155779e-18,2.1908124605564977e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Small Island Developing States (SIDS),72230332,0,0,0.00252123996882639,0,0,182.11,0.9998248861842252,0,0,0.0025212399688263926,2.6020852139652106e-18,1.0320656685354918e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,1.7522680428154e-4,0,0,182.11,0.9998248861842252,0,0,1.752268042815424e-4,2.4123498337802474e-18,1.3767013806314029e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,1.0227857531031e-4,0,0,182.11,0.9998248861842252,0,0,1.0227857531031844e-4,8.443224418230866e-18,8.255125174176886e-14
Middle Africa,2022,Maize (corn),8211980.62,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,1536960.6251169755,0,0,8211980.62,0.9998248861842252,0,0,1536960.6251169755,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Bolivia (Plurinational State of),12077154,0,0,679.9599160530702,0,0,8211980.62,0.9998248861842252,0,0,679.9599160530702,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,"China, Hong Kong SAR",7465915,0,0,1099.9295625519444,0,0,8211980.62,0.9998248861842252,0,0,1099.9295625519444,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,"China, Macao SAR",704356,0,0,11658.849530635076,0,0,8211980.62,0.9998248861842252,0,0,11658.849530635076,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,"China, mainland",1425179569,0,0,5.762067320233946,0,0,8211980.62,0.9998248861842252,0,0,5.762067320233946,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,"China, Taiwan Province of",23420111,0,0,350.6379888635028,0,0,8211980.62,0.9998248861842252,0,0,350.6379888635028,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,CÃ´te d'Ivoire,30395002,0,0,270.1753604095831,0,0,8211980.62,0.9998248861842252,0,0,270.1753604095831,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,CuraÃ§ao,185345,0,0,44306.458873991745,0,0,8211980.62,0.9998248861842252,0,0,44306.458873991745,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Democratic Republic of the Congo,102396968,0,0,80.1974978399751,0,0,8211980.62,0.9998248861842252,0,0,80.1974978399751,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Iran (Islamic Republic of),89524246,0,0,91.72912352704986,0,0,8211980.62,0.9998248861842252,0,0,91.72912352704986,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Micronesia (Federated States of),112114,0,0,73246.70085805519,0,0,8211980.62,0.9998248861842252,0,0,73246.70085805519,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Netherlands (Kingdom of the),17904421,0,0,458.6565865492104,0,0,8211980.62,0.9998248861842252,0,0,458.6565865492104,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,RÃ©union,871540,0,0,9422.379489180072,0,0,8211980.62,0.9998248861842252,0,0,9422.379489180072,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Saint BarthÃ©lemy,10920,0,0,752012.8772893773,0,0,8211980.62,0.9998248861842252,0,0,752012.8772893773,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,TÃ¼rkiye,87058473,0,0,94.32718421330456,0,0,8211980.62,0.9998248861842252,0,0,94.32718421330455,-1.4210854715202004e-14,-1.506549234318987e-16
Middle Africa,2022,Maize (corn),8211980.62,NA,United States Virgin Islands,86507,0,0,94928.51006276948,0,0,8211980.62,0.9998248861842252,0,0,94928.51006276949,1.4551915228366852e-11,1.532934122609183e-16
Middle Africa,2022,Maize (corn),8211980.62,NA,Venezuela (Bolivarian Republic of),28213017,0,0,291.07062956081586,0,0,8211980.62,0.9998248861842252,0,0,291.07062956081586,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Wallis and Futuna Islands,11478,0,0,715453.9658477086,0,0,8211980.62,0.9998248861842252,0,0,715453.9658477086,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,World,8021406686,0,0,1.0237581687925903,0,0,8211980.62,0.9998248861842252,0,0,1.0237581687925903,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Eastern Africa,475299909,0,0,17.277471475383766,0,0,8211980.62,0.9998248861842252,0,0,17.277471475383766,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Middle Africa,199713824,0,0,41.11873908137676,0,0,8211980.62,0.9998248861842252,0,0,41.11873908137676,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Northern Africa,264719925,0,0,31.021392212920883,0,0,8211980.62,0.9998248861842252,0,0,31.021392212920883,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Southern Africa,71212991,0,0,115.31576619215446,0,0,8211980.62,0.9998248861842252,0,0,115.31576619215446,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Western Africa,435937001,0,0,18.837539830669247,0,0,8211980.62,0.9998248861842252,0,0,18.837539830669247,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Americas,1034848565,0,0,7.9354418585873,0,0,8211980.62,0.9998248861842252,0,0,7.9354418585873,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Northern America,380481775,0,0,21.58311162210069,0,0,8211980.62,0.9998248861842252,0,0,21.58311162210069,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Central America,179821109,0,0,45.66750069370332,0,0,8211980.62,0.9998248861842252,0,0,45.66750069370332,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Caribbean,44052902,0,0,186.411796889113,0,0,8211980.62,0.9998248861842252,0,0,186.411796889113,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,South America,430492778,0,0,19.075768606738393,0,0,8211980.62,0.9998248861842252,0,0,19.075768606738393,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Asia,4747661033,0,0,1.729689748893242,0,0,8211980.62,0.9998248861842252,0,0,1.7296897488932421,2.220446049250313e-16,1.2837250441422147e-16
Middle Africa,2022,Maize (corn),8211980.62,NA,Central Asia,79341768,0,0,103.50135656165364,0,0,8211980.62,0.9998248861842252,0,0,103.50135656165364,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Eastern Asia,1663264901,0,0,4.937265624413005,0,0,8211980.62,0.9998248861842252,0,0,4.937265624413005,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Southern Asia,2022467287,0,0,4.06037747694853,0,0,8211980.62,0.9998248861842252,0,0,4.06037747694853,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,South-eastern Asia,684898412,0,0,11.990071047208094,0,0,8211980.62,0.9998248861842252,0,0,11.990071047208094,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Western Asia,297688665,0,0,27.585802166837624,0,0,8211980.62,0.9998248861842252,0,0,27.585802166837624,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Europe,746964086,0,0,10.993809172239104,0,0,8211980.62,0.9998248861842252,0,0,10.993809172239105,1.7763568394002505e-15,1.6157792186222391e-16
Middle Africa,2022,Maize (corn),8211980.62,NA,Eastern Europe,289050977,0,0,28.41014656041104,0,0,8211980.62,0.9998248861842252,0,0,28.41014656041104,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Northern Europe,107439461,0,0,76.4335612219797,0,0,8211980.62,0.9998248861842252,0,0,76.4335612219797,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Southern Europe,151975351,0,0,54.03495083883702,0,0,8211980.62,0.9998248861842252,0,0,54.03495083883702,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Western Europe,198498297,0,0,41.37053437793474,0,0,8211980.62,0.9998248861842252,0,0,41.37053437793474,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Oceania,45049350,0,0,182.2885484474249,0,0,8211980.62,0.9998248861842252,0,0,182.2885484474249,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Australia and New Zealand,31332719,0,0,262.0896265019324,0,0,8211980.62,0.9998248861842252,0,0,262.0896265019324,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Melanesia,12503827,0,0,656.7573767615307,0,0,8211980.62,0.9998248861842252,0,0,656.7573767615307,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,European Union (27),449113453,0,0,18.284868923754996,0,0,8211980.62,0.9998248861842252,0,0,18.284868923754996,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Least Developed Countries (LDCs),1134811910,0,0,7.23642442208771,0,0,8211980.62,0.9998248861842252,0,0,7.23642442208771,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,14.50549483819547,0,0,8211980.62,0.9998248861842252,0,0,14.50549483819547,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Small Island Developing States (SIDS),72230332,0,0,113.69158070601144,0,0,8211980.62,0.9998248861842252,0,0,113.69158070601144,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,7.901593107817029,0,0,8211980.62,0.9998248861842252,0,0,7.901593107817029,0,0
Middle Africa,2022,Maize (corn),8211980.62,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,4.612100808794385,0,0,8211980.62,0.9998248861842252,0,0,4.612100808794385,0,0
Middle Africa,2022,Rice,2332454.12,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,436543.9116601161,0,0,2332454.12,0.9998248861842252,0,0,436543.91166011605,-5.820766091346741e-11,-1.333374704324972e-16
Middle Africa,2022,Rice,2332454.12,NA,Bolivia (Plurinational State of),12077154,0,0,193.1294508623472,0,0,2332454.12,0.9998248861842252,0,0,193.1294508623472,0,0
Middle Africa,2022,Rice,2332454.12,NA,"China, Hong Kong SAR",7465915,0,0,312.41369878976656,0,0,2332454.12,0.9998248861842252,0,0,312.41369878976656,0,0
Middle Africa,2022,Rice,2332454.12,NA,"China, Macao SAR",704356,0,0,3311.470506391654,0,0,2332454.12,0.9998248861842252,0,0,3311.470506391654,0,0
Middle Africa,2022,Rice,2332454.12,NA,"China, mainland",1425179569,0,0,1.6366036748875117,0,0,2332454.12,0.9998248861842252,0,0,1.6366036748875117,0,0
Middle Africa,2022,Rice,2332454.12,NA,"China, Taiwan Province of",23420111,0,0,99.59193276240237,0,0,2332454.12,0.9998248861842252,0,0,99.59193276240237,0,0
Middle Africa,2022,Rice,2332454.12,NA,CÃ´te d'Ivoire,30395002,0,0,76.73808081999798,0,0,2332454.12,0.9998248861842252,0,0,76.73808081999798,0,0
Middle Africa,2022,Rice,2332454.12,NA,CuraÃ§ao,185345,0,0,12584.39191777496,0,0,2332454.12,0.9998248861842252,0,0,12584.39191777496,0,0
Middle Africa,2022,Rice,2332454.12,NA,Democratic Republic of the Congo,102396968,0,0,22.77854672415691,0,0,2332454.12,0.9998248861842252,0,0,22.77854672415691,0,0
Middle Africa,2022,Rice,2332454.12,NA,Iran (Islamic Republic of),89524246,0,0,26.053881760702012,0,0,2332454.12,0.9998248861842252,0,0,26.053881760702012,0,0
Middle Africa,2022,Rice,2332454.12,NA,Micronesia (Federated States of),112114,0,0,20804.30740139501,0,0,2332454.12,0.9998248861842252,0,0,20804.30740139501,0,0
Middle Africa,2022,Rice,2332454.12,NA,Netherlands (Kingdom of the),17904421,0,0,130.27252431117432,0,0,2332454.12,0.9998248861842252,0,0,130.27252431117432,0,0
Middle Africa,2022,Rice,2332454.12,NA,RÃ©union,871540,0,0,2676.244486770544,0,0,2332454.12,0.9998248861842252,0,0,2676.244486770544,0,0
Middle Africa,2022,Rice,2332454.12,NA,Saint BarthÃ©lemy,10920,0,0,213594.69963369964,0,0,2332454.12,0.9998248861842252,0,0,213594.69963369964,0,0
Middle Africa,2022,Rice,2332454.12,NA,TÃ¼rkiye,87058473,0,0,26.791810602972557,0,0,2332454.12,0.9998248861842252,0,0,26.791810602972557,0,0
Middle Africa,2022,Rice,2332454.12,NA,United States Virgin Islands,86507,0,0,26962.605569491487,0,0,2332454.12,0.9998248861842252,0,0,26962.605569491487,0,0
Middle Africa,2022,Rice,2332454.12,NA,Venezuela (Bolivarian Republic of),28213017,0,0,82.67297751247234,0,0,2332454.12,0.9998248861842252,0,0,82.67297751247234,0,0
Middle Africa,2022,Rice,2332454.12,NA,Wallis and Futuna Islands,11478,0,0,203210.84857989196,0,0,2332454.12,0.9998248861842252,0,0,203210.84857989196,0,0
Middle Africa,2022,Rice,2332454.12,NA,World,8021406686,0,0,0.290778688988666,0,0,2332454.12,0.9998248861842252,0,0,0.290778688988666,0,0
Middle Africa,2022,Rice,2332454.12,NA,Eastern Africa,475299909,0,0,4.907331299320741,0,0,2332454.12,0.9998248861842252,0,0,4.907331299320741,0,0
Middle Africa,2022,Rice,2332454.12,NA,Middle Africa,199713824,0,0,11.67898182150876,0,0,2332454.12,0.9998248861842252,0,0,11.67898182150876,0,0
Middle Africa,2022,Rice,2332454.12,NA,Northern Africa,264719925,0,0,8.811025917297309,0,0,2332454.12,0.9998248861842252,0,0,8.811025917297309,0,0
Middle Africa,2022,Rice,2332454.12,NA,Southern Africa,71212991,0,0,32.75321099769563,0,0,2332454.12,0.9998248861842252,0,0,32.75321099769563,0,0
Middle Africa,2022,Rice,2332454.12,NA,Western Africa,435937001,0,0,5.350438514394423,0,0,2332454.12,0.9998248861842252,0,0,5.350438514394423,0,0
Middle Africa,2022,Rice,2332454.12,NA,Americas,1034848565,0,0,2.2539086383136646,0,0,2332454.12,0.9998248861842252,0,0,2.2539086383136646,0,0
Middle Africa,2022,Rice,2332454.12,NA,Northern America,380481775,0,0,6.130265030434112,0,0,2332454.12,0.9998248861842252,0,0,6.130265030434112,0,0
Middle Africa,2022,Rice,2332454.12,NA,Central America,179821109,0,0,12.970969498358505,0,0,2332454.12,0.9998248861842252,0,0,12.970969498358505,0,0
Middle Africa,2022,Rice,2332454.12,NA,Caribbean,44052902,0,0,52.946662174491934,0,0,2332454.12,0.9998248861842252,0,0,52.946662174491934,0,0
Middle Africa,2022,Rice,2332454.12,NA,South America,430492778,0,0,5.4181027863840265,0,0,2332454.12,0.9998248861842252,0,0,5.4181027863840265,0,0
Middle Africa,2022,Rice,2332454.12,NA,Asia,4747661033,0,0,0.491284888240251,0,0,2332454.12,0.9998248861842252,0,0,0.49128488824025107,5.551115123125783e-17,1.1299177434521748e-16
Middle Africa,2022,Rice,2332454.12,NA,Central Asia,79341768,0,0,29.397556656413304,0,0,2332454.12,0.9998248861842252,0,0,29.397556656413304,0,0
Middle Africa,2022,Rice,2332454.12,NA,Eastern Asia,1663264901,0,0,1.4023347204631478,0,0,2332454.12,0.9998248861842252,0,0,1.4023347204631478,0,0
Middle Africa,2022,Rice,2332454.12,NA,Southern Asia,2022467287,0,0,1.1532716177871114,0,0,2332454.12,0.9998248861842252,0,0,1.1532716177871114,0,0
Middle Africa,2022,Rice,2332454.12,NA,South-eastern Asia,684898412,0,0,3.4055475660819607,0,0,2332454.12,0.9998248861842252,0,0,3.4055475660819607,0,0
Middle Africa,2022,Rice,2332454.12,NA,Western Asia,297688665,0,0,7.835213074034915,0,0,2332454.12,0.9998248861842252,0,0,7.835213074034915,0,0
Middle Africa,2022,Rice,2332454.12,NA,Europe,746964086,0,0,3.122578667055219,0,0,2332454.12,0.9998248861842252,0,0,3.122578667055219,0,0
Middle Africa,2022,Rice,2332454.12,NA,Eastern Europe,289050977,0,0,8.069352140608748,0,0,2332454.12,0.9998248861842252,0,0,8.069352140608748,0,0
Middle Africa,2022,Rice,2332454.12,NA,Northern Europe,107439461,0,0,21.70947339357929,0,0,2332454.12,0.9998248861842252,0,0,21.70947339357929,0,0
Middle Africa,2022,Rice,2332454.12,NA,Southern Europe,151975351,0,0,15.347581727249969,0,0,2332454.12,0.9998248861842252,0,0,15.347581727249967,-1.7763568394002505e-15,-1.157418068180924e-16
